"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDK16","OUT046",1624.57294346523
"FDI28","OUT017",1518.91587189789
"FDS11","OUT018",3445.38109639578
"DRD13","OUT046",1304.84320686605
"FDL36","OUT035",1469.8338883557
"FDI27","OUT013",974.916760416207
"FDJ53","OUT019",410.411732661443
"FDS44","OUT045",4440.56579000287
"FDE28","OUT046",3007.91278432061
"FDQ33","OUT018",2325.51152681612
"FDB37","OUT017",4242.83034146356
"FDQ31","OUT045",1379.7565427792
"NCQ05","OUT046",2577.49374880429
"FDE10","OUT013",1740.93369181723
"FDF38","OUT017",1057.40717948784
"FDE50","OUT019",806.259829893173
"DRG37","OUT010",425.687100859124
"NCH06","OUT049",4081.40214418907
"FDY14","OUT045",4103.3470663567
"FDO27","OUT017",1944.07599105195
"FDQ19","OUT049",3894.75555193324
"FDZ26","OUT019",513.475398237708
"FDN51","OUT013",4970.51135495481
"FDK20","OUT035",1877.09031536868
"FDD40","OUT018",2750.93837909403
"DRI25","OUT018",1267.64537657395
"FDH56","OUT017",2095.10436645869
"FDI36","OUT027",5056.79036150171
"DRH11","OUT018",225.994461542417
"NCV18","OUT017",1178.08205122924
"DRI01","OUT049",2978.87607646001
"DRE48","OUT049",2375.65061074485
"FDS51","OUT035",1273.60295064228
"FDM38","OUT017",925.931073091764
"FDB60","OUT027",4400.45254044924
"FDY58","OUT035",4473.90914768976
"FDY22","OUT045",2608.32942949709
"FDF11","OUT027",6061.80292662496
"FDZ51","OUT035",1602.65285120594
"FDQ45","OUT017",2367.9748288493
"FDF17","OUT035",3089.92892350311
"NCF31","OUT027",3078.16524846352
"FDA37","OUT013",1507.54234525566
"FDO51","OUT046",696.392862807426
"FDF34","OUT013",2354.70681796549
"FDD57","OUT018",1378.81647003402
"FDO37","OUT046",3421.71069000638
"FDR49","OUT049",1002.2535883872
"FDS39","OUT049",2138.83015402655
"FDI48","OUT027",1617.29102119201
"DRM35","OUT049",3130.47539050283
"FDV57","OUT035",3687.58668941253
"FDZ55","OUT013",2456.6265246375
"FDI28","OUT035",1678.69502637247
"FDS21","OUT045",1174.17597630665
"FDT34","OUT013",1961.82452531837
"DRI25","OUT035",1088.49629354975
"FDT47","OUT010",244.496909702929
"DRH39","OUT045",1211.37336385158
"NCD54","OUT045",2074.30364870528
"FDU16","OUT027",2128.38096254892
"NCW29","OUT045",1579.83343619061
"FDV25","OUT027",4689.39471410033
"FDM56","OUT035",1386.57746758618
"FDZ04","OUT027",2177.61111951721
"FDG59","OUT019",-66.4567313033349
"FDI56","OUT045",1086.23922293726
"FDS33","OUT035",1513.88399556817
"FDC23","OUT049",2019.79540362253
"FDT11","OUT049",3353.25362903235
"FDG17","OUT045",4327.50102902944
"FDZ44","OUT045",1801.4220380432
"FDJ52","OUT013",2550.57891687764
"DRI23","OUT046",2572.52688531327
"DRE15","OUT010",295.54687823548
"NCF07","OUT013",1682.54320560253
"NCR29","OUT049",867.466697094083
"FDE44","OUT019",188.8869888821
"FDT23","OUT035",1637.6979970936
"NCG06","OUT017",4200.91457070372
"NCU41","OUT010",625.089840597328
"FDH46","OUT017",2081.40749211846
"FDV31","OUT013",3551.21567196202
"NCT41","OUT027",4812.03911360329
"FDE22","OUT027",3480.03763725677
"FDC26","OUT045",1814.96689265982
"DRF51","OUT017",768.621233134448
"NCY53","OUT019",450.470250043783
"FDY21","OUT017",3232.62838990129
"FDL27","OUT013",1238.47751794275
"FDZ34","OUT049",3608.85416009758
"NCF43","OUT010",459.816786474258
"FDC21","OUT035",1861.55813149014
"FDL26","OUT013",3035.38497000956
"FDT25","OUT010",321.454146350288
"NCR30","OUT046",1415.74225887974
"DRL23","OUT019",212.389863766228
"NCR05","OUT049",2658.05761407357
"NCE19","OUT018",1097.43076976967
"FDY07","OUT035",1046.01764239758
"FDB10","OUT017",4163.1253394645
"FDP57","OUT013",1899.72497276415
"FDU48","OUT019",268.161479785493
"FDH48","OUT035",2011.12460788882
"FDO33","OUT035",2217.66242814011
"NCU29","OUT045",2396.30831320394
"FDW35","OUT046",756.249467043556
"FDH05","OUT010",792.415019581356
"FDP26","OUT049",1613.62582568627
"DRG27","OUT035",1555.51944138018
"FDQ33","OUT046",2331.16576070353
"FDH20","OUT010",296.60336162635
"FDV14","OUT046",1764.6703357552
"DRD01","OUT046",1506.53320836992
"NCI17","OUT049",1207.18695010119
"FDF39","OUT010",820.142480820055
"FDX37","OUT046",2159.03431398653
"NCX17","OUT035",3543.35883972948
"FDN03","OUT013",4643.90459653754
"NCS41","OUT010",532.543505938707
"FDH34","OUT045",2488.04508008747
"NCX53","OUT018",1966.36682998845
"FDY31","OUT046",2344.42767340935
"FDD20","OUT017",2196.27398505338
"FDE51","OUT045",708.522732343015
"FDV27","OUT046",1410.58602823982
"FDF16","OUT035",2466.80205896417
"FDZ02","OUT049",1046.61367942196
"NCK05","OUT045",1255.25241427363
"FDM12","OUT027",4000.81809471105
"NCA05","OUT018",1990.60845394025
"FDX33","OUT045",2304.52168660391
"FDM25","OUT049",2325.5340224998
"FDE41","OUT018",1070.68898161957
"FDW14","OUT045",1239.80592239527
"NCD30","OUT046",1648.14676518155
"FDB23","OUT010",445.086328221309
"FDF45","OUT046",804.663089971874
"FDW20","OUT017",2272.38342096902
"FDF47","OUT045",3964.05358159995
"NCR05","OUT019",814.709939856586
"DRB01","OUT046",2623.23661250809
"FDE36","OUT013",1960.74104867805
"FDU56","OUT049",3267.81368333237
"FDB23","OUT049",3379.4612134768
"FDN48","OUT049",1554.66181007945
"FDS43","OUT013",3375.45742178615
"NCN05","OUT013",2952.81970823675
"NCL53","OUT049",2461.90416508603
"FDL56","OUT046",1625.35365271486
"FDH17","OUT018",1439.83488980805
"FDP37","OUT046",2215.57626795042
"FDG09","OUT019",605.922842709469
"FDA55","OUT045",4578.66236153154
"FDX31","OUT049",4135.16784346082
"FDJ41","OUT045",4084.10932438934
"DRC24","OUT045",2492.86720978562
"FDQ21","OUT035",2057.75435651456
"NCT54","OUT045",1723.88087636468
"FDH08","OUT049",3937.88640785138
"FDY38","OUT018",3729.21102861341
"DRM11","OUT010",604.478611642498
"FDG32","OUT049",3841.29294723239
"NCH18","OUT046",3587.54654452071
"FDI20","OUT035",4053.67635940899
"FDA33","OUT018",2319.76922735534
"FDN45","OUT013",3393.50521726122
"FDT45","OUT010",32.4140693607455
"FDR32","OUT035",3752.18101293367
"FDA48","OUT017",3733.37257077105
"FDN23","OUT017",2217.5962443163
"NCR18","OUT035",1322.92668405958
"FDD45","OUT046",1487.21439214659
"FDI22","OUT018",3850.23289336106
"FDT09","OUT013",2415.81281853187
"DRC24","OUT027",4761.68263564559
"FDT39","OUT046",2234.70556204676
"FDX28","OUT045",1869.7956728703
"FDA50","OUT018",1359.53360567681
"FDT33","OUT027",4090.8692860871
"FDQ60","OUT049",1823.88429658802
"NCM19","OUT018",1784.22646313349
"FDF40","OUT046",3122.0283432112
"NCI30","OUT035",4434.19237749941
"FDK34","OUT049",3557.10868803611
"FDA38","OUT027",5204.98361957879
"FDT02","OUT045",671.291454235673
"FDC11","OUT017",1527.3798051899
"FDD08","OUT046",928.230895388097
"NCS29","OUT046",4294.59678153859
"DRI03","OUT010",546.67262276602
"FDK48","OUT035",1359.84441356392
"FDM52","OUT049",2141.87186724008
"FDP49","OUT035",1373.96779096452
"DRA24","OUT046",2086.32190795546
"NCJ43","OUT049",2784.94139833961
"FDE11","OUT045",3192.42658673213
"FDP01","OUT049",2540.3823713066
"FDQ59","OUT018",1189.5082402054
"FDA43","OUT019",749.205793768384
"FDL14","OUT017",2232.73926217887
"FDV50","OUT010",343.054194334483
"FDT01","OUT027",4737.71426348414
"NCC42","OUT035",1887.26194404616
"FDO28","OUT046",1836.46493681934
"FDD32","OUT019",158.875024676285
"FDV45","OUT035",3023.35423247711
"NCW17","OUT019",814.234368243511
"NCJ17","OUT027",2490.01349733094
"NCF18","OUT049",3880.26221120676
"FDP01","OUT045",2510.91361941371
"FDH24","OUT045",2758.7335649354
"FDI38","OUT027",5151.85529135018
"FDX03","OUT035",916.6385384238
"FDY28","OUT046",2294.3066078867
"FDN34","OUT018",2998.9278248642
"FDJ02","OUT045",2413.57295607457
"FDW40","OUT019",290.124921878472
"FDX03","OUT017",559.749334770506
"FDE17","OUT027",3159.46717670016
"FDT58","OUT046",1976.58597881726
"FDI38","OUT013",3179.68050104245
"FDW22","OUT035",3915.81956365811
"FDS15","OUT027",3085.43806260175
"NCX06","OUT013",3406.62464783986
"DRK47","OUT035",3615.71146653907
"FDC23","OUT027",4412.03772041737
"FDM56","OUT010",263.426602910617
"FDP21","OUT046",2665.46164941638
"FDP58","OUT046",3294.07383329678
"FDA27","OUT019",1010.83572280616
"FDK41","OUT019",158.449679550809
"NCH42","OUT046",3596.56548598291
"FDG29","OUT045",852.453074538193
"FDW15","OUT018",2162.03674630402
"FDD28","OUT018",879.910335941794
"FDQ37","OUT049",3465.2760390836
"FDC23","OUT035",2822.23701288918
"FDV13","OUT035",1487.39893364119
"FDK33","OUT046",3251.86258970929
"FDO33","OUT013",2255.14510841358
"FDN21","OUT017",2577.07702430325
"NCW06","OUT027",4504.97724659475
"FDI38","OUT035",3763.21206716096
"FDC21","OUT027",2508.1753045619
"NCS05","OUT046",1947.21417775436
"NCN53","OUT049",1168.65730883988
"FDV40","OUT010",166.680830364905
"FDG60","OUT017",4328.29085500589
"NCY30","OUT027",5548.33338841888
"FDM40","OUT045",2681.02263193159
"NCO30","OUT046",3047.05947583193
"FDK10","OUT046",1835.83861000132
"FDM36","OUT045",3249.25047747318
"FDN10","OUT013",1977.62348235283
"FDM46","OUT018",1138.25861489108
"FDX50","OUT049",1214.26429926238
"FDP33","OUT045",3365.24374788703
"FDO12","OUT045",3183.34464046155
"FDC28","OUT013",1607.8424489415
"FDO31","OUT045",1196.67675222756
"FDX45","OUT035",2883.25898627549
"FDV21","OUT049",2298.39990694742
"FDH04","OUT049",1639.9432913444
"NCG54","OUT013",2949.24791934813
"FDO13","OUT046",3089.05307477757
"FDA09","OUT027",3959.0098518802
"FDC38","OUT017",1855.62390182692
"NCO42","OUT046",1851.04368706633
"FDL45","OUT049",1860.61033091089
"NCK31","OUT013",431.4948861334
"FDM39","OUT017",3165.67495522376
"FDC22","OUT010",383.753830770615
"FDF46","OUT046",1694.20196708384
"FDQ37","OUT045",2697.45860470247
"FDH41","OUT010",611.014245407801
"FDQ04","OUT046",807.064399895504
"NCQ02","OUT027",3469.89326052004
"FDJ57","OUT027",5160.08749389267
"NCE07","OUT049",2062.59953497735
"FDE56","OUT013",1258.98064281816
"FDI20","OUT049",3922.64959651879
"FDK36","OUT018",731.035158200905
"FDP08","OUT027",4689.47278609003
"FDF44","OUT017",2826.35271519337
"NCU53","OUT017",2378.50041916245
"FDF47","OUT035",3661.39739800639
"FDS55","OUT010",498.67868696812
"FDZ52","OUT010",178.934650710658
"FDL04","OUT018",1698.61039083925
"NCM26","OUT035",3192.24171300993
"FDX43","OUT049",2602.37982920832
"FDP52","OUT049",3594.09329749781
"DRK49","OUT045",826.603072474077
"FDE38","OUT013",1905.78984414791
"DRF13","OUT035",2135.03830579077
"FDK41","OUT010",144.901550488082
"FDJ04","OUT027",2928.36840223453
"FDZ44","OUT018",1598.43651096613
"FDS11","OUT013",3870.66599123038
"FDA55","OUT049",3899.44089756513
"NCW53","OUT046",3895.07081756251
"FDB49","OUT027",2528.54104413329
"FDD23","OUT017",2649.4130348805
"NCV42","OUT045",1860.05843367685
"NCZ29","OUT018",1755.85034483635
"FDQ26","OUT013",851.103056376278
"FDV08","OUT017",1082.2542428866
"FDC53","OUT049",1465.3629790123
"FDV58","OUT010",236.244898287948
"NCP02","OUT019",-12.2283299471492
"DRI37","OUT045",1200.00000075008
"FDQ12","OUT049",4450.0326902004
"FDE33","OUT046",1861.62423207773
"FDX27","OUT045",1813.24404773225
"FDM22","OUT017",1033.57029555478
"NCH30","OUT019",480.366135346929
"FDC04","OUT017",3262.80208770667
"FDO38","OUT046",1552.12156703928
"FDV52","OUT027",2919.35826250872
"FDB32","OUT013",1849.42492548189
"FDV43","OUT018",448.509744935056
"FDI24","OUT018",2733.41756549979
"FDR40","OUT017",1759.69757324812
"FDW02","OUT049",1886.56168347299
"FDE44","OUT049",909.037312387333
"FDL38","OUT046",1598.71353155715
"NCT54","OUT010",280.013869977591
"DRJ39","OUT010",969.687528755397
"FDW55","OUT049",4313.02108594496
"DRF13","OUT019",428.008034013126
"NCW17","OUT049",2012.64718840242
"FDP13","OUT035",1357.62995258359
"FDS08","OUT018",3494.37202905052
"NCP17","OUT035",1374.17367225594
"NCO53","OUT035",2648.62727468782
"FDH19","OUT045",2567.72244519086
"FDJ04","OUT017",2442.84248106331
"FDG10","OUT049",1106.62002574066
"FDA40","OUT010",136.675555541664
"FDI53","OUT045",2455.63975354697
"FDU09","OUT010",221.678593564185
"FDK60","OUT045",1626.41464888923
"FDR43","OUT017",696.557396895457
"FDW22","OUT017",3135.14020116137
"DRP47","OUT010",699.825682518234
"DRG48","OUT010",406.19456089569
"FDA14","OUT035",3152.29764265858
"FDU49","OUT013",1644.09572639371
"FDK28","OUT045",4272.08744832256
"FDT19","OUT046",2549.39139532585
"NCQ42","OUT045",2225.70389912261
"FDD03","OUT045",3218.78467099512
"NCM53","OUT013",1819.57508825104
"NCX53","OUT045",2074.10592724622
"FDV14","OUT027",2332.37209844092
"NCZ54","OUT017",2858.10243165083
"FDB39","OUT013",1233.31905619243
"DRC24","OUT046",2015.01896072324
"FDY36","OUT013",1040.07334478454
"FDN01","OUT035",3977.75917304209
"DRH25","OUT046",1079.05356529786
"FDV08","OUT046",674.470960898966
"NCP53","OUT049",3450.05842862647
"FDU52","OUT010",462.293936842151
"NCI42","OUT045",2465.59312016074
"FDZ14","OUT035",2355.93567307561
"FDF11","OUT046",3928.79340755181
"FDQ13","OUT018",1388.60828989379
"FDO32","OUT010",197.349445645175
"DRJ37","OUT018",2812.22774087714
"FDY43","OUT046",2483.3016085272
"NCT41","OUT017",2397.07547384336
"NCV17","OUT045",2315.54040722555
"FDM04","OUT027",1532.69395354922
"DRB48","OUT018",177.562979006466
"FDM24","OUT013",2310.27055240977
"FDT37","OUT049",4302.92860454763
"NCO05","OUT010",187.084201063133
"FDL13","OUT046",4015.48875850464
"FDL15","OUT017",1968.08009046916
"FDB11","OUT018",3428.51609105588
"FDL14","OUT019",491.046462126911
"FDY10","OUT019",151.947177075568
"FDJ40","OUT049",2114.63379442453
"NCW18","OUT046",4649.98963394353
"NCY06","OUT013",1537.81649849561
"DRE13","OUT018",1528.35710111424
"FDA26","OUT045",3439.23167885033
"NCE19","OUT010",247.645888591874
"FDE33","OUT035",1531.62438968553
"DRL59","OUT027",1720.29197229406
"FDY07","OUT046",682.011567526961
"FDF57","OUT018",2965.54757605924
"FDM58","OUT035",1734.63657680829
"FDP26","OUT027",2320.43438078585
"FDY32","OUT046",2685.64863325198
"FDD51","OUT010",106.974323142152
"FDU22","OUT018",2591.51797852857
"FDZ49","OUT018",3233.6403141649
"NCI42","OUT017",3998.12427179099
"FDT04","OUT027",1304.01041642182
"NCU41","OUT045",2703.18789426102
"FDS56","OUT045",3437.01030117648
"NCN42","OUT017",2331.22454926441
"FDK34","OUT046",4292.61104103404
"FDB03","OUT017",4092.97283035019
"DRJ25","OUT035",428.806054317448
"FDT25","OUT027",3577.47525007826
"FDN20","OUT013",2394.76663234068
"FDP09","OUT013",3568.17353535536
"FDM20","OUT019",772.937927697034
"NCG55","OUT046",2260.73792422061
"NCP14","OUT045",1279.34921374779
"NCH06","OUT046",2791.45219497599
"FDV52","OUT013",2269.96803446569
"NCL07","OUT035",967.603529148323
"DRJ11","OUT027",5927.75319622273
"DRO59","OUT013",1140.24567162564
"FDW15","OUT010",488.960939062725
"NCQ30","OUT035",2071.55418700797
"NCN54","OUT019",176.115114898079
"FDY01","OUT027",3591.30521917859
"FDX39","OUT035",3666.02622436712
"FDH53","OUT027",2404.45356703229
"FDA57","OUT035",949.308621494677
"NCC07","OUT010",395.457512411339
"FDU28","OUT013",3245.78084648568
"FDK36","OUT010",38.2566936041931
"FDR36","OUT018",802.005902850035
"NCQ17","OUT035",2110.0715326994
"FDS28","OUT019",213.444809230195
"FDE08","OUT045",2292.50346375672
"FDU22","OUT046",1906.77021887657
"FDG41","OUT045",1362.31946385418
"FDO31","OUT010",250.784765735933
"FDM21","OUT019",496.605558610228
"FDU40","OUT017",2965.86202202438
"FDV36","OUT018",1994.8930271106
"FDT10","OUT027",1567.96567094345
"FDX38","OUT045",1121.28982820746
"NCU30","OUT027",4111.30433371741
"NCV06","OUT049",3007.37166930717
"FDT16","OUT035",4217.3260133803
"NCP41","OUT027",2553.18812866106
"FDZ56","OUT017",3207.12083513957
"FDC22","OUT035",3324.80572860403
"FDU10","OUT035",985.957455735333
"FDS46","OUT045",1787.38567379543
"FDO08","OUT049",2442.10225264236
"NCV42","OUT018",1167.62962737676
"FDP33","OUT035",3774.18370735193
"FDJ12","OUT046",3596.40872362195
"FDH04","OUT045",1174.88446983329
"NCU54","OUT013",3206.19323058779
"FDO36","OUT010",644.060639846769
"FDT37","OUT027",5737.49714647222
"FDD14","OUT010",327.392174079844
"FDA16","OUT013",3656.13638331152
"NCS42","OUT019",300.760171190474
"FDP10","OUT019",261.111249182388
"FDQ28","OUT049",2534.74156733442
"FDK57","OUT010",499.067103013174
"FDK02","OUT013",2231.09841734667
"FDW47","OUT018",1932.06385963041
"NCC42","OUT018",2466.4721795193
"FDQ37","OUT018",3245.65607134024
"FDL40","OUT046",1383.53712090545
"DRE13","OUT010",246.895885640989
"FDQ34","OUT027",2335.18237977755
"NCB54","OUT046",2083.53201905403
"FDS48","OUT049",2074.46316687565
"FDO15","OUT045",1002.34508651566
"NCT30","OUT013",937.531644685353
"FDU49","OUT027",2344.41675343199
"FDE21","OUT046",3127.75864353786
"FDS49","OUT019",287.099661043245
"FDT38","OUT027",2335.48003705964
"FDZ01","OUT045",1519.68755657472
"FDC41","OUT035",1136.17791237368
"DRG13","OUT010",305.931065099249
"NCZ42","OUT018",3411.7667406918
"NCM07","OUT045",1682.13941216149
"NCV17","OUT018",1885.05130926246
"DRK39","OUT035",1391.0443137805
"FDS37","OUT018",1039.16988064305
"FDV12","OUT019",357.037919685465
"NCG19","OUT018",4377.3211920501
"FDS51","OUT013",976.0933781152
"NCO14","OUT046",633.841973528089
"FDC38","OUT046",1882.9810208614
"FDN15","OUT046",2383.9361810754
"NCH42","OUT013",5295.13671407519
"FDQ22","OUT046",403.777498541484
"FDC05","OUT013",2542.11288714201
"FDZ31","OUT013",3744.92118943966
"DRJ23","OUT049",3898.19923440156
"FDC52","OUT035",2514.73777953013
"DRD12","OUT010",335.488278748221
"FDV55","OUT017",2662.11368806341
"FDD32","OUT046",1318.14636576929
"FDR01","OUT049",2806.02436322855
"FDY08","OUT019",289.55229547499
"FDQ45","OUT045",1815.90057671247
"DRN11","OUT027",3283.54568470901
"NCS05","OUT018",1907.2222807869
"FDY32","OUT035",2225.97052869464
"NCD31","OUT045",2173.63325209227
"NCE06","OUT049",3779.02426120648
"NCP14","OUT046",1697.96223092904
"NCF18","OUT019",541.010050024208
"FDF14","OUT018",2087.86332456768
"FDB22","OUT017",1698.60771319042
"NCH54","OUT049",2578.74592722448
"FDU27","OUT035",1049.79054225685
"FDS58","OUT027",4111.97519174933
"NCU29","OUT035",2273.51537464897
"FDJ57","OUT013",4260.31451072415
"FDL56","OUT049",1650.22553172472
"FDH60","OUT035",3235.10004497578
"FDN24","OUT018",978.002114727495
"FDD02","OUT017",2417.83653968537
"FDP15","OUT017",4545.22626716514
"FDB28","OUT027",5092.71937529188
"DRC49","OUT045",2624.50887053026
"NCG30","OUT018",1810.96948795946
"FDJ14","OUT049",1268.05798337376
"FDL52","OUT045",642.357696628988
"NCG19","OUT027",5931.04699924935
"NCN41","OUT035",2347.37505816472
"FDW22","OUT013",3845.04009956762
"FDI02","OUT013",2220.26607019148
"FDV51","OUT045",1981.69437125277
"FDV48","OUT046",1258.71341758558
"NCL17","OUT019",519.670964960203
"FDP46","OUT045",1515.93058923735
"FDU10","OUT045",756.010395933209
"FDT37","OUT010",1057.03164750246
"FDI27","OUT035",1014.65137740242
"FDN51","OUT046",3749.97171163329
"FDW07","OUT035",1549.47677629467
"FDN45","OUT049",3513.99855982627
"DRN37","OUT027",4988.07466541337
"DRF48","OUT049",3390.63805657469
"FDP38","OUT019",13.6315764781011
"NCX18","OUT027",4483.21099344029
"FDK45","OUT018",1706.67794335286
"FDZ37","OUT049",1710.02975745242
"FDS50","OUT018",3493.6809422496
"NCR54","OUT018",2853.67592728331
"NCS17","OUT035",1525.77624783068
"FDV31","OUT046",2331.5609979446
"DRE27","OUT017",1878.70395652512
"FDN60","OUT013",2990.64030594518
"FDK26","OUT013",4135.52475947852
"FDX37","OUT018",1227.99648224059
"FDW31","OUT046",2344.06597959782
"FDX26","OUT018",2655.06582878189
"DRL49","OUT019",433.306388743154
"FDU49","OUT017",1594.67671880919
"FDY58","OUT046",3413.31216342337
"FDN03","OUT045",3896.31373150447
"NCV06","OUT010",308.235960814513
"FDH53","OUT045",1146.71884952955
"FDG31","OUT018",1096.89564027045
"NCC06","OUT045",2399.59616899642
"FDS13","OUT049",3831.44914474475
"FDP16","OUT035",3305.30323858431
"FDA35","OUT013",1866.7589816679
"DRP47","OUT018",3580.63137466995
"FDY28","OUT010",749.610689386092
"FDY20","OUT035",1192.795678722
"NCH30","OUT017",2118.88214698437
"NCR29","OUT019",92.6434658651983
"NCP05","OUT013",2400.57671346451
"NCF30","OUT019",312.032837815128
"FDA08","OUT035",2121.5028667258
"FDN51","OUT027",6292.33803925903
"FDH12","OUT046",1963.39516018911
"FDY39","OUT017",2864.85451295283
"NCO53","OUT045",2287.70049347424
"FDB40","OUT046",2493.53056082191
"FDH02","OUT049",1255.39722530556
"FDY11","OUT027",2066.6382818157
"FDQ09","OUT019",480.43260756479
"FDP16","OUT013",3903.722414305
"NCF55","OUT018",460.550577893787
"FDY09","OUT027",3852.4580322127
"FDY39","OUT045",2822.02898811063
"NCU53","OUT049",2379.26179681295
"NCT41","OUT049",1727.22902472052
"FDJ45","OUT046",885.112794492888
"FDR28","OUT013",2087.88919138514
"FDN08","OUT013",2248.77771154473
"FDJ07","OUT049",2433.8519717122
"FDZ09","OUT027",3873.74507242203
"FDQ14","OUT017",2816.31263956933
"FDY12","OUT027",1226.82172342701
"FDK57","OUT046",2265.78504514193
"FDD20","OUT049",2305.67471588929
"FDS36","OUT018",1689.46314447565
"FDI40","OUT049",2571.03405528156
"FDJ40","OUT045",2276.62056342201
"FDE08","OUT013",2861.77574578024
"DRK01","OUT013",1344.51084087269
"FDC58","OUT049",752.052035933213
"FDE50","OUT046",3735.75505106095
"FDX48","OUT035",2036.25707664514
"DRM35","OUT018",2463.74227319487
"FDG41","OUT013",1750.7500390886
"FDB52","OUT046",3013.4208798253
"FDV19","OUT045",2804.4597797442
"DRG48","OUT017",2841.39488353836
"FDI26","OUT013",3432.06244529368
"FDU11","OUT019",421.151079105328
"FDF59","OUT019",500.088301650903
"FDR07","OUT049",1888.08787288415
"NCE06","OUT017",2674.16242983011
"FDE10","OUT046",2183.74591190388
"NCO55","OUT046",1956.82240152661
"FDZ13","OUT013",799.455574569222
"FDT50","OUT017",1532.06783869379
"FDH12","OUT010",311.336354251589
"FDD21","OUT045",1927.07335546459
"NCM05","OUT013",4243.28998313234
"FDK04","OUT013",776.121531264937
"FDN33","OUT017",1738.04801844077
"NCM18","OUT010",150.573785323047
"DRC25","OUT049",1670.61102696227
"FDT47","OUT017",1773.10885396834
"FDD45","OUT027",2703.14200608301
"NCD07","OUT018",1034.96098155345
"NCY54","OUT010",418.121762288875
"FDL12","OUT049",647.853377852422
"FDL02","OUT017",2128.0260313212
"FDC60","OUT035",1539.94914823645
"FDR37","OUT017",3652.31347192528
"FDY16","OUT017",2782.41972010249
"FDU26","OUT045",1529.3331021202
"FDN24","OUT013",1359.4398243715
"FDH44","OUT013",2415.9460112058
"FDE23","OUT010",166.037866164982
"FDW60","OUT017",2083.23159601161
"FDQ55","OUT049",1904.44291930536
"FDV32","OUT027",2324.79600324467
"FDV03","OUT010",477.65502422684
"FDY14","OUT010",549.187899429291
"NCL55","OUT027",4517.49843107306
"DRF25","OUT017",1096.31592124508
"FDX03","OUT046",1127.3513000397
"FDF40","OUT045",3559.45339831341
"FDX24","OUT010",231.214407241683
"FDA25","OUT049",2170.13991952713
"FDH21","OUT018",2225.8451759083
"FDB47","OUT010",805.626878361534
"FDT34","OUT019",201.197839097931
"FDS39","OUT010",467.888855129791
"NCU05","OUT046",1780.68530779635
"FDE02","OUT049",1056.57288334116
"FDL25","OUT035",1058.58261020353
"FDC50","OUT049",1397.56989697217
"FDZ32","OUT049",1122.63843672146
"FDV14","OUT045",1831.16095226442
"FDR07","OUT045",1383.10343564914
"FDB26","OUT049",776.091037912189
"NCR50","OUT045",2072.45087798431
"FDP01","OUT018",2300.42047537093
"FDH57","OUT045",2187.83227006671
"FDM60","OUT027",1431.28664409999
"FDA45","OUT017",2986.32660283233
"FDU55","OUT017",5169.0136890332
"FDH40","OUT035",1368.90744918441
"FDG40","OUT019",50.8790419099732
"FDT12","OUT049",4270.06322235592
"DRL59","OUT045",1106.49023915629
"FDT47","OUT018",1036.62856494924
"FDI60","OUT017",902.77442573172
"DRF51","OUT027",1372.66583699729
"NCK31","OUT049",971.904540629945
"FDB08","OUT045",2192.34177839175
"FDM44","OUT035",1358.37156591406
"FDD46","OUT018",2433.95083659057
"FDR27","OUT019",507.087489953565
"FDV56","OUT010",317.744818965697
"FDM02","OUT049",1406.21583166259
"FDU45","OUT018",1841.8072823949
"FDZ10","OUT017",2440.57128180365
"NCK31","OUT010",127.580534485864
"FDR27","OUT035",1437.90598422543
"FDF33","OUT013",2159.90794933385
"FDJ36","OUT046",1832.08260364355
"FDP33","OUT049",4102.28562944188
"FDG17","OUT046",3898.84928221562
"FDG47","OUT027",5087.92976764315
"NCW29","OUT046",1807.79281946355
"DRH59","OUT017",1080.7238158399
"FDR32","OUT017",3597.74067299208
"FDP48","OUT035",3503.37325023609
"FDG17","OUT035",4729.62087192235
"DRJ59","OUT017",1302.19432214718
"FDY48","OUT027",3291.42666838868
"FDB02","OUT046",2319.07367358525
"FDN10","OUT019",501.974194162214
"NCD55","OUT035",785.889671128779
"FDX34","OUT013",2464.20029041838
"FDZ38","OUT045",3900.14568494237
"DRF37","OUT049",3891.53978503869
"DRL47","OUT019",346.890956125737
"FDL27","OUT035",824.298235406117
"NCP53","OUT035",3300.61802835285
"FDT03","OUT019",629.879373256712
"FDJ28","OUT035",3483.66691833342
"FDF40","OUT018",3583.02693520717
"FDA32","OUT035",3470.42840857954
"NCP02","OUT017",818.795382042236
"FDZ31","OUT045",2461.64701716806
"NCQ29","OUT013",4627.26101027971
"FDP57","OUT010",309.938986839685
"FDL32","OUT027",2919.04093777529
"DRB01","OUT035",2935.08261270539
"FDJ40","OUT046",1978.17284877184
"FDO24","OUT018",2258.92502683936
"FDO11","OUT018",3209.26698171975
"FDA56","OUT035",2128.06368746359
"FDF02","OUT045",1589.11342984605
"FDA10","OUT013",1730.19923984113
"NCI55","OUT017",2675.53145775965
"FDZ40","OUT010",45.3892519456745
"FDV08","OUT049",796.613669617942
"FDN48","OUT013",956.815895263432
"FDU57","OUT017",3671.36958606809
"DRF49","OUT013",1504.64194208382
"FDS02","OUT035",3635.14560122642
"FDS43","OUT046",2712.61798331185
"FDT16","OUT013",4267.43423466259
"FDX19","OUT027",5616.77615742812
"FDK15","OUT046",1424.0876099373
"DRA12","OUT049",2377.33733360088
